,Property_ID,Prop_Type,Tax_Key,Address,District_Num,Nbhd_Num,Style,Unit_Count,Fbath_Count,Hbath_Count,Lot_Size,Sale_Date,Sale_Price,Ext_Wall,Story_Count,Year_Built,Room_Count,Finished_Sqft,Bdrm_Count,Condo_Project
7081,259215,Residential,6701003000,1417 W GRANGE AV,13,4800,Ranch,1,1,1,7320,2022-08-16,245000.0,Aluminum/Vinyl,1.0,1969.0,5.0,1254.0,3.0,
7082,259240,Residential,6701571000,5835 S 13TH ST,13,4800,Triplex,3,3,0,8400,2022-01-21,267500.0,Aluminum/Vinyl,2.0,1976.0,11.0,2661.0,5.0,
7083,259241,Residential,6701572000,5827 S 13TH ST,13,4800,Triplex,3,3,0,8313,2022-03-31,280000.0,Aluminum/Vinyl,2.0,1976.0,11.0,2661.0,5.0,
7086,259288,Residential,6709955115,1801 W GOLDCREST AV,13,4780,Ranch,1,1,0,7605,2022-09-14,210000.0,Brick,1.0,1958.0,5.0,1189.0,3.0,
7089,259350,Residential,6709997116,1434 W DENIS AV,13,4800,Ranch,1,1,1,7320,2022-12-27,202500.0,Brick,1.0,1968.0,6.0,1412.0,3.0,
7091,259497,Residential,6870220000,199 W UNCAS AV,13,4920,Duplex N/S,2,3,1,7858,2022-11-30,290000.0,Aluminum/Vinyl,1.5,1967.0,9.0,2158.0,5.0,
7092,259498,Residential,6870221000,197 W UNCAS AV,13,4920,Ranch,1,1,1,6344,2022-07-14,235000.0,Aluminum/Vinyl,1.0,1966.0,5.0,1091.0,3.0,
7093,259519,Residential,6870303110,188 W UNCAS AV,13,4920,Ranch,1,1,0,6360,2022-03-25,183000.0,Aluminum/Vinyl,1.0,1970.0,10.0,1018.0,6.0,
7094,259546,Residential,6870643000,6280 S 3RD ST,13,4920,Ranch,1,1,1,7680,2022-05-19,310000.0,Aluminum/Vinyl,1.0,1977.0,6.0,1492.0,3.0,
7095,259550,Residential,6870654000,6240 S 3RD ST,13,4920,Ranch,1,1,1,7800,2022-10-11,297700.0,Aluminum/Vinyl,1.0,1977.0,6.0,1493.0,3.0,
7096,259560,Residential,6870684000,157 W GOLDLEAF AV,13,4920,Ranch,1,1,1,6095,2022-02-18,250000.0,Aluminum/Vinyl,1.0,1984.0,10.0,1351.0,6.0,
7097,259618,Residential,6879962214,308 W COLLEGE AV,13,4920,Ranch,1,2,0,6000,2022-08-22,235000.0,Aluminum/Vinyl,1.0,1967.0,5.0,1112.0,3.0,
7101,259736,Residential,6890243000,6262 S 20TH ST,13,4920,Ranch,1,2,0,7200,2022-04-11,250000.0,Aluminum/Vinyl,1.0,1960.0,5.0,903.0,3.0,
7102,259749,Residential,6890256000,1501 W GRANADA ST,13,4920,Ranch,1,1,1,6000,2022-06-02,250000.0,Aluminum/Vinyl,1.0,1962.0,5.0,998.0,3.0,
7103,259758,Residential,6890265000,1429 W GRANADA ST,13,4920,Ranch,1,1,1,6000,2022-02-18,201030.0,Asphalt/Other,1.0,1962.0,10.0,1230.0,6.0,
7104,259765,Residential,6890274000,1422 W GRANADA ST,13,4920,Ranch,1,1,1,5897,2022-08-30,220000.0,Asphalt/Other,1.0,1962.0,6.0,1217.0,3.0,
7105,259802,Residential,6890316000,6220 S AVALON ST,13,4920,Ranch,1,1,1,6292,2022-06-27,220000.0,Aluminum/Vinyl,1.0,1961.0,5.0,1223.0,3.0,
7106,259810,Residential,6890324000,6150 S AVALON ST,13,4920,Ranch,1,2,1,6000,2022-05-25,265000.0,Asphalt/Other,1.0,1961.0,5.0,1492.0,3.0,
7107,259822,Residential,6890408000,6110 S 15TH CT,13,4920,Ranch,1,1,1,6840,2022-02-11,250000.0,Aluminum/Vinyl,1.0,1965.0,12.0,1233.0,6.0,
7112,259942,Residential,6900024000,2006 W ALVINA AV,13,4860,Cape Cod,1,1,0,8320,2022-08-05,239000.0,Aluminum/Vinyl,1.0,1948.0,6.0,1328.0,4.0,
7113,259944,Residential,6900026000,2265 W ALVINA AV,13,4860,Ranch,1,1,0,8164,2022-03-14,162000.0,Aluminum/Vinyl,1.0,1958.0,10.0,937.0,6.0,
7114,259948,Residential,6900029000,2237 W ALVINA AV,13,4860,Ranch,1,1,1,8007,2022-03-21,190000.0,Aluminum/Vinyl,1.0,1959.0,5.0,927.0,3.0,
7115,259956,Residential,6900038000,2121 W ALVINA AV,13,4860,Cape Cod,1,1,0,7850,2022-09-08,220000.0,Aluminum/Vinyl,1.0,1948.0,5.0,922.0,3.0,
7116,259961,Residential,6900043000,2031 W ALVINA AV,13,4860,Ranch,1,2,0,8007,2022-09-29,270000.0,Aluminum/Vinyl,1.0,1953.0,6.0,1184.0,3.0,
7118,260009,Residential,6900119000,6029 S 24TH CT,13,4860,Ranch,1,1,1,9160,2022-06-10,328000.0,Brick,1.0,1961.0,5.0,1466.0,3.0,
7119,260014,Residential,6900124000,2512 W BRIDGE ST,13,4860,Ranch,1,2,1,9000,2022-05-25,275000.0,Aluminum/Vinyl,1.0,1966.0,5.0,1312.0,3.0,
7120,260027,Residential,6900137000,2411 W HENRY AV,13,4860,Ranch,1,2,1,9000,2022-02-28,290000.0,Brick,1.0,1960.0,12.0,1414.0,6.0,
7122,260047,Residential,6900217000,6003 S 22ND ST,13,4860,Ranch,1,1,0,9918,2022-01-12,230000.0,Masonry/Frame,1.0,1962.0,12.0,1424.0,6.0,
7125,260147,Residential,6909860100,6201 S 26TH ST,13,4860,Ranch,1,1,1,6000,2022-07-06,293800.0,Aluminum/Vinyl,1.0,1966.0,5.0,1044.0,3.0,
7130,260246,Residential,6909959200,2020 W MANGOLD AV,13,4860,Ranch,1,1,0,10020,2022-11-23,195900.0,Aluminum/Vinyl,1.0,1960.0,5.0,988.0,3.0,
7131,260269,Residential,6909974100,2134 W KIMBERLY AV,13,4860,Ranch,1,1,1,9300,2022-10-26,205000.0,Aluminum/Vinyl,1.0,1937.0,6.0,1332.0,3.0,
7132,260306,Residential,6909998200,2518 W KIMBERLY AV,13,4860,Ranch,1,2,0,8680,2022-05-18,275000.0,Brick,1.0,1960.0,5.0,947.0,3.0,
7133,260312,Residential,7160005000,6427 S 19TH ST,13,4920,Ranch,1,2,0,6480,2022-07-29,250000.0,Aluminum/Vinyl,1.0,1960.0,5.0,965.0,3.0,
7134,260324,Residential,7160017000,1900 W CARRINGTON AV,13,4920,Ranch,1,1,1,6000,2022-03-10,245000.0,Aluminum/Vinyl,1.0,1960.0,10.0,1057.0,6.0,
7135,260535,Residential,7160230000,1727 W ASPEN ST,13,4920,Ranch,1,2,0,6400,2022-02-16,275000.0,Aluminum/Vinyl,1.0,1964.0,5.0,1092.0,3.0,
7136,260546,Residential,7160241000,1821 W SALEM ST,13,4920,Ranch,1,1,0,6000,2022-07-22,220000.0,Aluminum/Vinyl,1.0,1960.0,5.0,965.0,3.0,
7137,260559,Residential,7160254000,6507 S 17TH ST,13,4920,Ranch,1,1,1,6048,2022-08-22,240000.0,Aluminum/Vinyl,1.0,1960.0,5.0,1060.0,3.0,
7138,260584,Residential,7160279000,6444 S 18TH ST,13,4920,Ranch,1,1,0,7000,2022-08-30,195000.0,Aluminum/Vinyl,1.0,1961.0,5.0,982.0,3.0,
7139,260588,Residential,7160283000,6465 S 18TH ST,13,4920,Ranch,1,1,0,6093,2022-10-12,260000.0,Aluminum/Vinyl,1.0,1960.0,10.0,965.0,6.0,
8,98696,Condominium,70017000,"9192 N 70TH ST, Unit 2",9,5010,Condo Townhouse,1,2,1,0,2022-05-16,122000.0,,2.0,1973.0,7.0,1437.0,3.0,NORTHRIDGE WOOD LAKE
11,98719,Condominium,70040000,"9238 N 70TH ST, Unit 4",9,5010,Condo Ranch,1,1,1,0,2022-07-07,95000.0,,1.0,1973.0,4.0,898.0,2.0,NORTHRIDGE WOOD LAKE
14,98737,Condominium,70058000,"9280 N 70TH ST, Unit 1",9,5010,Condo Townhouse,1,2,1,0,2022-11-04,145000.0,,2.0,1973.0,7.0,1437.0,3.0,NORTHRIDGE WOOD LAKE
15,98772,Condominium,70093000,"6951 W GLENBROOK RD, Unit 3",9,5010,Condo Townhouse,1,2,1,0,2022-12-06,58000.0,,2.0,1973.0,6.0,1244.0,3.0,NORTHRIDGE WOOD LAKE
16,98784,Condominium,70105000,"6923 W GLENBROOK RD, Unit 3",9,5010,Condo Townhouse,1,2,1,0,2022-10-28,99000.0,,2.0,1973.0,5.0,1244.0,3.0,NORTHRIDGE WOOD LAKE
17,98789,Condominium,70110000,"6933 W GLENBROOK RD, Unit 8",9,5010,Condo Townhouse,1,1,1,0,2022-12-06,110000.0,,2.0,1973.0,5.0,1253.0,3.0,NORTHRIDGE WOOD LAKE
18,98796,Condominium,70117000,"6913 W GLENBROOK RD, Unit 4",9,5010,Condo Townhouse,1,2,1,0,2022-12-09,124000.0,,2.0,1973.0,7.0,1437.0,3.0,NORTHRIDGE WOOD LAKE
19,98852,Condominium,310237000,8991 N 70TH ST,9,5020,Condo Townhouse,1,2,1,1,2022-04-13,153000.0,,2.0,1973.0,6.0,1401.0,3.0,NORTHRIDGE EASTBAY
20,98868,Condominium,310253000,9025 N 70TH ST,9,5020,Condo Townhouse,1,1,1,1,2022-10-14,80000.0,,2.0,1973.0,4.0,1295.0,2.0,NORTHRIDGE EASTBAY
21,98868,Condominium,310253000,9025 N 70TH ST,9,5020,Condo Townhouse,1,1,1,1,2022-12-29,140000.0,,2.0,1973.0,4.0,1295.0,2.0,NORTHRIDGE EASTBAY
22,98875,Condominium,310260000,9039 N 70TH ST,9,5020,Condo Townhouse,1,2,1,1,2022-11-16,137000.0,,2.0,1973.0,6.0,1401.0,3.0,NORTHRIDGE EASTBAY
23,98907,Condominium,310292000,9115 N 70TH ST,9,5020,Condo Townhouse,1,1,1,1,2022-07-30,150000.0,,2.0,1973.0,5.0,1498.0,3.0,NORTHRIDGE EASTBAY
24,98922,Condominium,310307000,9145 N 70TH ST,9,5020,Condo Townhouse,1,3,1,1,2022-07-19,160000.0,,2.0,1973.0,6.0,1401.0,3.0,NORTHRIDGE EASTBAY
26,98934,Condominium,310319000,9169 N 70TH ST,9,5020,Condo Townhouse,1,1,1,1,2022-03-28,129400.0,,2.0,1973.0,4.0,1295.0,2.0,NORTHRIDGE EASTBAY
27,98946,Condominium,310331000,9205 N 70TH ST,9,5020,Condo Townhouse,1,1,1,1,2022-03-28,121000.0,,2.0,1973.0,4.0,1295.0,2.0,NORTHRIDGE EASTBAY
28,98947,Condominium,310332000,9207 N 70TH ST,9,5020,Condo Townhouse,1,2,1,1,2022-10-27,154000.0,,2.0,1973.0,5.0,1498.0,3.0,NORTHRIDGE EASTBAY
29,98961,Condominium,310405000,"9028 N 70TH ST, Unit 5",9,5030,Condo Townhouse,1,2,1,0,2022-11-10,134000.0,,2.0,1975.0,7.0,1452.0,3.0,NORTHRIDGE THE TREES
30,98968,Condominium,310412100,"9014 N 70TH ST, Unit 6",9,5030,Condo Townhouse,1,2,1,0,2022-03-04,74000.0,,2.0,1975.0,6.0,1452.0,3.0,NORTHRIDGE THE TREES
36,99243,Condominium,330202000,9109 N 85TH ST,9,5048,Low Rise 1-3 Stories,1,1,0,1,2022-05-25,43400.0,,1.0,1979.0,5.0,920.0,2.0,CONDO IV
37,99266,Condominium,330246000,"9060 N 85TH ST, Unit 5",9,5050,Low Rise 1-3 Stories,1,1,0,1,2022-10-20,75000.0,,1.0,1978.0,4.0,915.0,2.0,RIDGE COURT
41,99456,Condominium,340405000,"8867 N 95TH ST, Unit j",9,5060,Condo Townhouse,1,1,1,1,2022-09-16,40000.0,,2.5,1970.0,5.0,1054.0,3.0,WOODLANDS
42,99472,Condominium,340515000,"8847 N SWAN RD, Unit g",9,5060,Condo Townhouse,1,1,1,1,2022-10-28,30000.0,,2.5,1970.0,5.0,1054.0,3.0,WOODLANDS
44,99529,Condominium,340572000,"8883 N SWAN RD, Unit f",9,5060,Condo Townhouse,1,1,1,1,2022-04-05,52000.0,,2.5,1970.0,5.0,1054.0,3.0,WOODLANDS
45,99593,Condominium,340642000,"9051 N 95TH ST, Unit f",9,5060,Condo Townhouse,1,1,1,1,2022-09-29,55000.0,,2.5,1970.0,5.0,1054.0,3.0,WOODLANDS
46,99593,Condominium,340642000,"9051 N 95TH ST, Unit f",9,5060,Condo Townhouse,1,1,1,1,2022-09-29,62500.0,,2.5,1970.0,5.0,1054.0,3.0,WOODLANDS
48,99621,Condominium,340670000,"9097 N 95TH ST, Unit b",9,5060,Condo Townhouse,1,1,1,1,2022-07-07,50000.0,,2.5,1970.0,5.0,1054.0,3.0,WOODLANDS
49,99621,Condominium,340670000,"9097 N 95TH ST, Unit b",9,5060,Condo Townhouse,1,1,1,1,2022-07-26,28500.0,,2.5,1970.0,5.0,1054.0,3.0,WOODLANDS
50,99641,Condominium,340690000,"9086 N 95TH ST, Unit d",9,5060,Condo Townhouse,1,1,1,1,2022-03-12,63000.0,,2.5,1970.0,5.0,1054.0,3.0,WOODLANDS
51,99641,Condominium,340690000,"9086 N 95TH ST, Unit d",9,5060,Condo Townhouse,1,1,1,1,2022-03-17,48000.0,,2.5,1970.0,5.0,1054.0,3.0,WOODLANDS
53,99674,Condominium,340723000,"9060 N 95TH ST, Unit j",9,5060,Condo Townhouse,1,1,1,1,2022-06-29,84000.0,,2.5,1970.0,5.0,1054.0,3.0,WOODLANDS
54,99741,Condominium,340790000,"8970 N 95TH ST, Unit f",9,5060,Condo Townhouse,1,1,1,1,2022-05-09,40000.0,,2.5,1970.0,5.0,1054.0,3.0,WOODLANDS
55,99765,Condominium,340814000,"8910 N 95TH ST, Unit d",9,5060,Condo Townhouse,1,1,1,1,2022-08-19,30400.0,,2.5,1970.0,5.0,1054.0,3.0,WOODLANDS
56,99765,Condominium,340814000,"8910 N 95TH ST, Unit d",9,5060,Condo Townhouse,1,1,1,1,2022-11-30,25000.0,,2.5,1970.0,5.0,1054.0,3.0,WOODLANDS
57,99766,Condominium,340815000,"8910 N 95TH ST, Unit e",9,5060,Condo Townhouse,1,1,1,1,2022-09-23,25000.0,,2.5,1970.0,5.0,1054.0,3.0,WOODLANDS
58,99843,Condominium,341034000,"8931 N SWAN RD, Unit d",9,5060,Condo Townhouse,1,1,1,1,2022-10-18,25000.0,,2.5,1970.0,5.0,1054.0,3.0,WOODLANDS
59,99866,Condominium,341057000,"9001 N SWAN RD, Unit G",9,5060,Condo Townhouse,1,1,1,1,2022-05-09,45000.0,,2.5,1970.0,5.0,1054.0,3.0,WOODLANDS
61,99881,Condominium,341072000,"9011 N SWAN RD, Unit k",9,5060,Condo Townhouse,1,1,1,1,2022-07-21,46000.0,,2.5,1970.0,5.0,1054.0,3.0,WOODLANDS
63,99962,Condominium,341153000,"9325 W ALLYN ST, Unit j",9,5060,Condo Townhouse,1,1,1,1,2022-04-05,35000.0,,2.5,1970.0,5.0,1054.0,3.0,WOODLANDS
72,100176,Condominium,390185000,10888 W DONNA DR,9,5065,Low Rise 1-3 Stories,1,1,1,1,2022-07-07,75000.0,,1.0,1979.0,4.0,872.0,2.0,HIGHLANDS 2
73,100181,Condominium,390190000,10850 W DONNA DR,9,5065,Low Rise 1-3 Stories,1,1,0,1,2022-07-11,61000.0,,1.0,1979.0,3.0,664.0,1.0,HIGHLANDS 2
74,100192,Condominium,390201000,10872 W DONNA DR,9,5065,Low Rise 1-3 Stories,1,1,1,1,2022-09-02,63000.0,,1.0,1979.0,4.0,872.0,2.0,HIGHLANDS 2
75,100194,Condominium,390203000,10876 W DONNA DR,9,5065,Low Rise 1-3 Stories,1,1,0,1,2022-11-23,59000.0,,1.0,1979.0,3.0,678.0,1.0,HIGHLANDS 2
76,100251,Condominium,390260000,8515 N 107TH ST,9,5065,Low Rise 1-3 Stories,1,1,1,1,2022-11-09,72000.0,,1.0,1979.0,4.0,872.0,2.0,HIGHLANDS 2
77,100270,Condominium,390279000,10820 W DONNA DR,9,5065,Low Rise 1-3 Stories,1,1,1,1,2022-07-22,72000.0,,1.0,1979.0,4.0,880.0,2.0,HIGHLANDS 2
78,100272,Condominium,390281000,10824 W DONNA DR,9,5065,Low Rise 1-3 Stories,1,1,1,1,2022-08-16,84900.0,,1.0,1979.0,4.0,872.0,2.0,HIGHLANDS 2
79,100278,Condominium,390287000,10804 W DONNA DR,9,5065,Low Rise 1-3 Stories,1,1,1,1,2022-06-14,85000.0,,1.0,1979.0,4.0,880.0,2.0,HIGHLANDS 2
80,100283,Condominium,390292000,10814 W DONNA DR,9,5065,Low Rise 1-3 Stories,1,1,1,1,2022-07-01,90000.0,,1.0,1979.0,4.0,872.0,2.0,HIGHLANDS 2
90,100665,Condominium,430198000,"8605 N SERVITE DR, Unit 203",9,5070,Low Rise 1-3 Stories,1,2,0,1,2022-06-30,71000.0,,1.0,1974.0,4.0,1040.0,2.0,SERVITE WOODS (ATRIUM)
91,100676,Condominium,430209000,"8607 N SERVITE DR, Unit 216",9,5070,Low Rise 1-3 Stories,1,2,0,1,2022-04-26,77000.0,,1.0,1974.0,5.0,1024.0,2.0,SERVITE WOODS (ATRIUM)
94,100726,Condominium,430259000,"8621 N SERVITE DR, Unit 110",9,5070,Low Rise 1-3 Stories,1,1,1,1,2022-12-29,80000.0,,2.0,1974.0,6.0,1496.0,2.0,SERVITE WOODS (ATRIUM)
95,100729,Condominium,430262000,"8619 N SERVITE DR, Unit 113",9,5070,Low Rise 1-3 Stories,1,1,1,1,2022-06-10,46750.0,,1.0,1974.0,5.0,1056.0,2.0,SERVITE WOODS (ATRIUM)
96,100730,Condominium,430263000,"8619 N SERVITE DR, Unit 114",9,5070,Low Rise 1-3 Stories,1,2,0,1,2022-09-22,75000.0,,1.0,1974.0,4.0,1040.0,2.0,SERVITE WOODS (ATRIUM)
97,100745,Condominium,430278000,"8619 N SERVITE DR, Unit 213",9,5070,Low Rise 1-3 Stories,1,1,1,1,2022-07-22,75000.0,,1.0,1974.0,5.0,1056.0,2.0,SERVITE WOODS (ATRIUM)
98,100751,Condominium,430284000,"8619 N SERVITE DR, Unit 219",9,5070,Low Rise 1-3 Stories,1,1,1,1,2022-07-08,70000.0,,1.0,1974.0,4.0,914.0,2.0,SERVITE WOODS (ATRIUM)
99,100754,Condominium,430287000,"8629 N SERVITE DR, Unit 102",9,5070,Low Rise 1-3 Stories,1,1,1,1,2022-10-18,66000.0,,1.0,1974.0,5.0,1056.0,2.0,SERVITE WOODS (ATRIUM)
100,100764,Condominium,430297000,"8631 N SERVITE DR, Unit 112",9,5070,Low Rise 1-3 Stories,1,1,1,1,2022-08-29,50000.0,,1.0,1974.0,4.0,914.0,2.0,SERVITE WOODS (ATRIUM)
102,100813,Condominium,430346000,"8641 N SERVITE DR, Unit 207",9,5070,Low Rise 1-3 Stories,1,2,0,1,2022-08-19,65000.0,,1.0,1974.0,5.0,1024.0,2.0,SERVITE WOODS (ATRIUM)
105,100843,Condominium,430376000,8646 N SERVITE DR,9,5068,Condo Townhouse,1,1,1,1,2022-09-23,115000.0,,2.0,1974.0,6.0,1436.0,3.0,SERVITE WOODS (TOWNHOUSES)
107,100862,Condominium,430396000,8606 N SERVITE DR,9,5068,Condo Townhouse,1,1,1,1,2022-06-28,120000.0,,2.0,1974.0,6.0,1422.0,3.0,SERVITE WOODS (TOWNHOUSES)
110,100904,Condominium,430506000,7806 W HEATHER AV,9,5069,Low Rise 1-3 Stories,1,2,0,1,2022-07-22,100000.0,,1.5,1978.0,5.0,1292.0,1.0,SERVITE WOODS (TRILEVEL & BILEVEL)
111,100915,Condominium,430517000,7736 W HEATHER AV,9,5069,Low Rise 1-3 Stories,1,2,0,1,2022-08-10,115000.0,,1.5,1978.0,5.0,1292.0,1.0,SERVITE WOODS (TRILEVEL & BILEVEL)
113,101017,Condominium,430681000,"8442 N SERVITE DR, Unit 101",9,5079,Low Rise 1-3 Stories,1,2,0,1,2022-03-15,61000.0,,1.0,1980.0,5.0,1285.0,2.0,SERVITE DRIVE GARDENS
116,101044,Condominium,430763000,8026 W MANOR CR,9,5073,Condo Townhouse,1,1,1,1,2022-05-31,110000.0,,2.0,1986.0,5.0,1182.0,2.0,SERVITE MANOR
117,101045,Condominium,430764000,8028 W MANOR CR,9,5073,Condo Townhouse,1,1,1,1,2022-04-29,112000.0,,2.0,1986.0,4.0,1149.0,2.0,SERVITE MANOR
118,101049,Condominium,430768000,8036 W MANOR CR,9,5073,Condo Townhouse,1,1,1,1,2022-04-27,120000.0,,2.0,1986.0,6.0,1149.0,2.0,SERVITE MANOR
123,101105,Condominium,440038000,"8747 N 72ND ST, Unit 3",9,5080,Condo Ranch,1,1,1,1,2022-04-07,53500.0,,1.0,1972.0,4.0,936.0,2.0,WHISPERING HILLS (WALK-UP)
124,101110,Condominium,440043000,"8749 N 72ND ST, Unit 3",9,5080,Condo Ranch,1,1,1,1,2022-11-03,98000.0,,1.0,1972.0,4.0,950.0,2.0,WHISPERING HILLS (WALK-UP)
125,101123,Condominium,440056000,"8755 N 72ND ST, Unit 1",9,5080,Condo BI/TRI Level,1,1,0,1,2022-11-15,70000.0,,1.0,1972.0,3.0,788.0,1.0,WHISPERING HILLS (WALK-UP)
126,101135,Condominium,440068000,"8759 N 72ND ST, Unit 3",9,5080,Condo Ranch,1,1,1,1,2022-04-25,57000.0,,1.0,1972.0,4.0,950.0,2.0,WHISPERING HILLS (WALK-UP)
127,101136,Condominium,440069000,"8759 N 72ND ST, Unit 4",9,5080,Condo BI/TRI Level,1,1,1,1,2022-08-24,65000.0,,1.0,1972.0,4.0,896.0,2.0,WHISPERING HILLS (WALK-UP)
128,101136,Condominium,440069000,"8759 N 72ND ST, Unit 4",9,5080,Condo BI/TRI Level,1,1,1,1,2022-12-16,60000.0,,1.0,1972.0,4.0,896.0,2.0,WHISPERING HILLS (WALK-UP)
129,101171,Condominium,440104000,"8735 N 72ND ST, Unit 304",9,5081,Low Rise 1-3 Stories,1,1,0,1,2022-04-08,70000.0,,1.0,1973.0,4.0,863.0,1.0,WHISPERING HILLS (ELEVATOR)
130,101190,Condominium,440123000,"8729 N 72ND ST, Unit 3",9,5080,Condo Ranch,1,1,1,1,2022-04-12,65000.0,,1.0,1972.0,4.0,950.0,2.0,WHISPERING HILLS (WALK-UP)
132,101200,Condominium,440133000,8715 N 72ND ST,9,5082,Condo Townhouse,1,1,1,1,2022-03-29,127000.0,,2.0,1973.0,6.0,1390.0,3.0,WHISPERING HILLS (TOWNHOUSE)
133,101204,Condominium,440137000,8723 N 72ND ST,9,5082,Condo Townhouse,1,1,1,1,2022-10-04,118000.0,,2.0,1973.0,6.0,1460.0,3.0,WHISPERING HILLS (TOWNHOUSE)
134,101223,Condominium,440156000,"8697 N 73RD ST, Unit 3",9,5082,Condo Townhouse,1,1,1,1,2022-05-13,90000.0,,1.5,1973.0,4.0,1210.0,2.0,WHISPERING HILLS (TOWNHOUSE)
136,101263,Condominium,440196000,7243 W WABASH AV,9,5082,Condo Townhouse,1,1,1,1,2022-09-13,87000.0,,1.5,1973.0,4.0,1210.0,2.0,WHISPERING HILLS (TOWNHOUSE)
143,101625,Condominium,720359000,8007 N 94TH ST,9,5090,Condo Townhouse,1,1,1,1,2022-09-27,85000.0,,2.0,1974.0,5.0,1084.0,2.0,PARKWAY VILLAGE (1)
144,101636,Condominium,720370000,8030 N 94TH ST,9,5090,Condo Ranch,1,1,0,1,2022-12-23,89900.0,,1.0,1974.0,4.0,890.0,2.0,PARKWAY VILLAGE (1)
146,101652,Condominium,720386000,9742 W TOWER AV,9,5090,Condo Ranch,1,1,0,1,2022-07-11,99900.0,,1.0,1974.0,4.0,890.0,2.0,PARKWAY VILLAGE (1)
158,101996,Condominium,720773000,8122 N 97TH CT,9,5091,Low Rise 1-3 Stories,1,2,0,1,2022-07-21,146500.0,,1.0,1986.0,5.0,981.0,2.0,PARKWAY VILLAGE PHASE II & III
159,102017,Condominium,720808000,8140 N DENMARK CT,9,5093,Condo Ranch,1,2,0,1,2022-07-06,150000.0,,1.0,1992.0,4.0,997.0,2.0,PARKWAY VILLAGE (PHASE IV)
181,102528,Condominium,740115000,8317 N 107TH ST,9,5100,Condo Townhouse,1,1,1,1,2022-05-20,117500.0,,2.0,1974.0,5.0,1331.0,2.0,HIGHLANDS ON PARK
182,102530,Condominium,740117000,"8301 N 107TH ST, Unit G",9,5100,Condo Townhouse,1,1,1,1,2022-02-15,64900.0,,2.0,1974.0,4.0,1180.0,2.0,HIGHLANDS ON PARK
183,102551,Condominium,740138000,"8305 N 107TH ST, Unit -D",9,5100,Low Rise 1-3 Stories,1,1,1,1,2022-06-28,72000.0,,1.0,1974.0,5.0,901.0,2.0,HIGHLANDS ON PARK
184,102554,Condominium,740141000,"8305 N 107TH ST, Unit -F",9,5100,Condo Townhouse,1,1,1,1,2022-07-20,119900.0,,2.0,1974.0,4.0,1029.0,2.0,HIGHLANDS ON PARK
185,102556,Condominium,740143100,"8305 N 107TH ST, Unit A",9,5100,Low Rise 1-3 Stories,1,2,0,1,2022-08-25,75500.0,,1.0,1974.0,4.0,901.0,2.0,HIGHLANDS ON PARK
186,102557,Condominium,740144000,"8305 N 107TH ST, Unit -C",9,5100,Low Rise 1-3 Stories,1,2,0,1,2022-07-18,75000.0,,1.0,1974.0,4.0,901.0,2.0,HIGHLANDS ON PARK
187,102568,Condominium,740155100,"8309 N 107TH ST, Unit -G",9,5100,Condo Townhouse,1,1,1,1,2022-09-30,120000.0,,2.0,1974.0,4.0,1029.0,2.0,HIGHLANDS ON PARK
188,102572,Condominium,740159110,"8311 N 107TH ST, Unit I",9,5100,Low Rise 1-3 Stories,1,1,1,1,2022-06-17,87000.0,,1.0,1974.0,4.0,734.0,2.0,HIGHLANDS ON PARK
189,102573,Condominium,740160000,"8311 N 107TH ST, Unit -K",9,5100,Low Rise 1-3 Stories,1,1,1,1,2022-08-10,82500.0,,1.0,1974.0,4.0,734.0,1.0,HIGHLANDS ON PARK
190,102577,Condominium,740164000,"8311 N 107TH ST, Unit -C",9,5100,Condo Townhouse,1,1,1,1,2022-04-27,74000.0,,2.0,1974.0,4.0,1168.0,2.0,HIGHLANDS ON PARK
191,102586,Condominium,740173000,8353 N 107TH ST,9,5100,Condo Townhouse,1,1,1,1,2022-06-24,95000.0,,2.0,1974.0,6.0,1460.0,3.0,HIGHLANDS ON PARK
192,102589,Condominium,740176000,8359 N 107TH ST,9,5100,Condo Townhouse,1,1,1,1,2022-04-29,130000.0,,2.0,1974.0,6.0,1401.0,3.0,HIGHLANDS ON PARK
208,102772,Condominium,780155000,"7968 N 107TH ST, Unit 9",9,5103,Low Rise 1-3 Stories,1,2,0,1,2022-05-16,117000.0,,1.0,1999.0,5.0,1114.0,2.0,ARBOR RIDGE
209,102799,Condominium,780182000,"7984 N 107TH ST, Unit 9",9,5103,Low Rise 1-3 Stories,1,1,0,1,2022-06-01,87000.0,,1.0,1999.0,4.0,812.0,1.0,ARBOR RIDGE
213,102834,Condominium,790046000,"7988 N 94TH ST, Unit F",9,5105,Low Rise 1-3 Stories,1,1,0,1,2022-07-15,62000.0,,1.0,1981.0,4.0,829.0,2.0,HAVEN
214,102836,Condominium,790048000,"7988 N 94TH ST, Unit H",9,5105,Low Rise 1-3 Stories,1,1,0,1,2022-07-15,62000.0,,1.0,1981.0,4.0,829.0,2.0,HAVEN
215,102840,Condominium,790052000,"7952 N 94TH ST, Unit D",9,5105,Low Rise 1-3 Stories,1,1,0,1,2022-06-17,70000.0,,1.0,1981.0,4.0,829.0,2.0,HAVEN
216,102841,Condominium,790053000,"7952 N 94TH ST, Unit E",9,5105,Low Rise 1-3 Stories,1,1,0,1,2022-06-21,65000.0,,1.0,1981.0,4.0,829.0,2.0,HAVEN
